claim_id,treaty_id,loss_date,reported_date,paid_date,claim_amount,reserve_amount,recovery_amount,cause_of_loss,catastrophe_code,latitude,longitude,status,adjuster,claim_type,development_year,ultimate_loss
CLM5180692,TR884800,2024-03-15,2024-03-20,2024-06-15,964218.0201781717,1157061.624213806,0.0,Theft,Not Applicable,37.95100644946476,-87.91427699299597,Closed,Internal,Liability,1,964218.0201781717
CLM8352775,TR884800,2024-03-15,2024-03-20,2024-06-15,98278.91646767942,117934.69976121529,0.0,Fire,Not Applicable,44.29247399757601,-85.39434860307185,Closed,Internal,Auto Physical Damage,1,98278.91646767942
CLM3094069,TR884800,2024-03-15,2024-03-20,2024-06-15,3019288.972558208,3623146.767069849,0.0,Wind,Not Applicable,35.87214749961677,-66.46984006170169,Open,Internal,Property,1,3019288.972558208
CLM6006894,TR884800,2024-03-15,2024-03-20,2024-06-15,515647.7042694325,618777.245123319,0.0,Earthquake,Not Applicable,38.588905279197434,-69.88442834854479,Open,TPA,Property,1,515647.7042694325
CLM2265873,TR899347,2024-03-15,2024-03-20,2024-06-15,482696.81099804124,579236.1731976494,0.0,Theft,Not Applicable,40.05669265002419,-96.71621921292014,Open,Internal,Liability,1,482696.81099804124
CLM9117929,TR899347,2024-03-15,2024-03-20,2024-06-15,1376409.8123551982,1651691.7748262377,0.0,Collision,Not Applicable,34.19568930211958,-104.25777926569401,Closed,TPA,Property,1,1376409.8123551982
CLM2778687,TR899347,2024-03-15,2024-03-20,2024-06-15,1506993.0320394558,1808391.6384473469,0.0,Liability,Not Applicable,28.57268724508168,-82.33757689895663,Closed,External,Auto Physical Damage,1,1506993.0320394558
CLM9663897,TR899347,2024-03-15,2024-03-20,2024-06-15,2638855.681841899,3166626.818210279,0.0,Flood,Not Applicable,37.48587914309414,-70.89191344971604,Open,External,Property,1,2638855.681841899
CLM4714879,TR899347,2024-03-15,2024-03-20,2024-06-15,2311426.078079223,2773711.2936950675,0.0,Theft,Not Applicable,43.228346884121265,-73.45251574993907,Open,External,Property,1,2311426.078079223
CLM4904035,TR899347,2024-03-15,2024-03-20,2024-06-15,2125104.857237962,2550125.828685554,0.0,Fire,Not Applicable,32.54017964844681,-97.18188326822921,Open,Internal,Property,1,2125104.857237962
CLM5074375,TR899347,2024-03-15,2024-03-20,2024-06-15,1357098.344393159,1628518.0132717907,0.0,Earthquake,Not Applicable,45.44414107240345,-79.4493060355527,Open,TPA,Property,1,1357098.344393159
CLM3590541,TR899347,2024-03-15,2024-03-20,2024-06-15,2507839.1823035283,3009407.0187642337,0.0,Flood,Not Applicable,38.198164906166454,-97.23778665885258,Closed,TPA,Liability,1,2507839.1823035283
CLM9584723,TR384983,2024-03-15,2024-03-20,2024-06-15,4626101.815670768,5551322.178804921,0.0,Liability,Not Applicable,35.08763297226612,-84.36272039360384,Pending,TPA,Liability,1,4626101.815670768
CLM9633435,TR384983,2024-03-15,2024-03-20,2024-06-15,981202.6405478372,1177443.1686574046,0.0,Earthquake,Not Applicable,31.06553554282223,-84.60521833336182,Open,Internal,Liability,1,981202.6405478372
CLM6959855,TR384983,2024-03-15,2024-03-20,2024-06-15,3385236.5845812713,4062283.901497525,0.0,Fire,Not Applicable,30.84909331091262,-95.2050804984616,Pending,TPA,Auto Physical Damage,1,3385236.5845812713
CLM6767486,TR384983,2024-03-15,2024-03-20,2024-06-15,4665677.960743051,5598813.552891661,0.0,Earthquake,Not Applicable,33.66534625356226,-124.15484745341281,Open,Internal,Property,1,4665677.960743051
CLM1328560,TR384983,2024-03-15,2024-03-20,2024-06-15,4026272.1308124755,4831526.556974971,0.0,Flood,Not Applicable,37.96860407002007,-109.59427053719834,Pending,Internal,Liability,1,4026272.1308124755
CLM4696845,TR384983,2024-03-15,2024-03-20,2024-06-15,3525217.7004396617,4230261.2405275935,0.0,Liability,Not Applicable,38.78703100008396,-81.3644106410498,Open,TPA,Auto Physical Damage,1,3525217.7004396617
CLM1519035,TR834442,2024-03-15,2024-03-20,2024-06-15,2369119.744472631,2842943.6933671567,0.0,Wind,Not Applicable,28.54331140635636,-111.36507978177349,Closed,External,Auto Physical Damage,1,2369119.744472631
CLM1500283,TR834442,2024-03-15,2024-03-20,2024-06-15,370422.16402736714,444506.5968328405,0.0,Theft,Not Applicable,28.08510468671709,-119.52246310051997,Closed,External,Property,1,370422.16402736714
CLM4319787,TR834442,2024-03-15,2024-03-20,2024-06-15,4661553.69001333,5593864.428015997,0.0,Flood,Not Applicable,41.45759458403587,-91.64975540232584,Pending,Internal,Auto Physical Damage,1,4661553.69001333
CLM8898463,TR834442,2024-03-15,2024-03-20,2024-06-15,3573419.7717435393,4288103.726092247,0.0,Liability,Not Applicable,33.61132079043088,-98.20007314778891,Open,TPA,Liability,1,3573419.7717435393
CLM7007006,TR834442,2024-03-15,2024-03-20,2024-06-15,236559.21495143263,283871.05794171913,0.0,Flood,Not Applicable,35.77607567289731,-104.35718595467624,Closed,Internal,Property,1,236559.21495143263
CLM3908737,TR834442,2024-03-15,2024-03-20,2024-06-15,2062700.1049460543,2475240.125935265,0.0,Liability,Not Applicable,26.860956627414872,-86.93705325012405,Pending,Internal,Auto Physical Damage,1,2062700.1049460543
CLM9269996,TR834442,2024-03-15,2024-03-20,2024-06-15,2404974.3036445673,2885969.1643734807,0.0,Flood,Not Applicable,47.62168465104072,-115.76597201848325,Pending,External,Auto Physical Damage,1,2404974.3036445673
CLM4925593,TR834442,2024-03-15,2024-03-20,2024-06-15,1393700.208350217,1672440.2500202602,0.0,Earthquake,Not Applicable,35.50567941015024,-107.36064214233502,Closed,External,Property,1,1393700.208350217
CLM9573602,TR834442,2024-03-15,2024-03-20,2024-06-15,2118901.1655732626,2542681.398687915,0.0,Liability,Not Applicable,36.71989802156062,-101.43104736147708,Open,TPA,Auto Physical Damage,1,2118901.1655732626
CLM3318151,TR834442,2024-03-15,2024-03-20,2024-06-15,1199029.6081370097,1438835.5297644115,0.0,Flood,Not Applicable,42.15435053707213,-113.9167860117409,Closed,Internal,Auto Physical Damage,1,1199029.6081370097
CLM1669203,TR559171,2024-03-15,2024-03-20,2024-06-15,2872171.2386503736,3446605.486380448,0.0,Theft,Not Applicable,38.739979545821654,-91.0220276004371,Closed,External,Property,1,2872171.2386503736
CLM4162790,TR559171,2024-03-15,2024-03-20,2024-06-15,1484793.438906846,1781752.1266882152,0.0,Liability,Not Applicable,29.099537365386425,-104.30070102330635,Open,Internal,Auto Physical Damage,1,1484793.438906846
CLM6063252,TR559171,2024-03-15,2024-03-20,2024-06-15,3912793.727185375,4695352.4726224495,0.0,Flood,Not Applicable,37.62792322763747,-82.64514438022493,Open,TPA,Liability,1,3912793.727185375
CLM2250544,TR559171,2024-03-15,2024-03-20,2024-06-15,1424335.0466573029,1709202.0559887635,0.0,Fire,Not Applicable,35.632898694977214,-105.37965604825379,Pending,TPA,Auto Physical Damage,1,1424335.0466573029
CLM2755682,TR559171,2024-03-15,2024-03-20,2024-06-15,3436388.041814641,4123665.650177569,0.0,Earthquake,Not Applicable,31.638101749338055,-122.97167705576082,Closed,External,Liability,1,3436388.041814641
CLM4844804,TR559171,2024-03-15,2024-03-20,2024-06-15,4874416.451294648,5849299.741553578,0.0,Collision,Not Applicable,36.83905534375936,-107.14243546589483,Open,External,Auto Physical Damage,1,4874416.451294648
CLM9802857,TR559171,2024-03-15,2024-03-20,2024-06-15,2221345.846882838,2665615.0162594053,0.0,Wind,Not Applicable,27.327089723399723,-87.21235286551149,Closed,TPA,Auto Physical Damage,1,2221345.846882838
CLM8279563,TR593396,2024-03-15,2024-03-20,2024-06-15,315062.7889967193,378075.3467960631,0.0,Wind,Not Applicable,34.134214581579315,-107.82300774721323,Open,External,Property,1,315062.7889967193
CLM8291374,TR593396,2024-03-15,2024-03-20,2024-06-15,4096237.3955207337,4915484.87462488,0.0,Wind,Not Applicable,43.765493990857266,-82.6926710306604,Pending,TPA,Property,1,4096237.3955207337
CLM1104486,TR593396,2024-03-15,2024-03-20,2024-06-15,3725303.2703598877,4470363.924431865,0.0,Collision,Not Applicable,37.08245267036136,-116.00280540487282,Pending,Internal,Liability,1,3725303.2703598877
CLM3165474,TR593396,2024-03-15,2024-03-20,2024-06-15,2961680.0700491765,3554016.0840590117,0.0,Fire,Not Applicable,36.194926595554534,-110.33660415670806,Open,Internal,Property,1,2961680.0700491765
CLM9886536,TR593396,2024-03-15,2024-03-20,2024-06-15,4053435.1606583386,4864122.192790006,0.0,Wind,Not Applicable,30.983377600160853,-96.05298973356211,Pending,TPA,Liability,1,4053435.1606583386
CLM5202262,TR593396,2024-03-15,2024-03-20,2024-06-15,4458701.693865663,5350442.032638796,0.0,Theft,Not Applicable,26.757136688851435,-123.34846330300921,Open,TPA,Auto Physical Damage,1,4458701.693865663
CLM7520320,TR593396,2024-03-15,2024-03-20,2024-06-15,1746844.751692458,2096213.7020309495,0.0,Collision,Not Applicable,46.79075304499983,-77.45696284355523,Closed,External,Liability,1,1746844.751692458
CLM9171705,TR593396,2024-03-15,2024-03-20,2024-06-15,980700.0509674327,1176840.0611609193,0.0,Collision,Not Applicable,43.19224410045241,-80.58846061371756,Closed,TPA,Liability,1,980700.0509674327
CLM5534910,TR593396,2024-03-15,2024-03-20,2024-06-15,3512594.292702946,4215113.151243535,0.0,Liability,Not Applicable,36.60832745156934,-109.45254023252912,Closed,Internal,Property,1,3512594.292702946
CLM5323017,TR593396,2024-03-15,2024-03-20,2024-06-15,62052.213893121305,74462.65667174556,0.0,Collision,Not Applicable,41.73422489011311,-103.69037719994674,Open,TPA,Property,1,62052.213893121305
CLM6646700,TR593396,2024-03-15,2024-03-20,2024-06-15,4296142.435202093,5155370.922242511,0.0,Liability,Not Applicable,29.046278246684707,-90.96757065212802,Pending,TPA,Property,1,4296142.435202093
CLM2971762,TR593396,2024-03-15,2024-03-20,2024-06-15,168242.38240822038,201890.85888986444,0.0,Liability,Not Applicable,45.16307659047597,-87.7689484509369,Open,Internal,Property,1,168242.38240822038
CLM3474458,TR326443,2024-03-15,2024-03-20,2024-06-15,1662159.066030278,1994590.8792363335,0.0,Fire,Not Applicable,44.978281988744605,-102.14593745730085,Open,External,Liability,1,1662159.066030278
CLM8200964,TR326443,2024-03-15,2024-03-20,2024-06-15,3845830.6491118395,4614996.778934207,0.0,Theft,Not Applicable,47.84096843906585,-83.10484226304288,Open,Internal,Auto Physical Damage,1,3845830.6491118395
CLM5506472,TR326443,2024-03-15,2024-03-20,2024-06-15,1629076.9455981145,1954892.3347177373,0.0,Collision,Not Applicable,34.788862314033715,-107.16548629144421,Closed,TPA,Liability,1,1629076.9455981145
CLM1044048,TR326443,2024-03-15,2024-03-20,2024-06-15,2354928.8111479674,2825914.573377561,0.0,Theft,Not Applicable,40.548464402574865,-97.81942004983591,Pending,External,Auto Physical Damage,1,2354928.8111479674
CLM2442949,TR326443,2024-03-15,2024-03-20,2024-06-15,3647371.614701192,4376845.93764143,0.0,Theft,Not Applicable,46.36434339663303,-68.83555141004454,Closed,TPA,Property,1,3647371.614701192
CLM9179306,TR326443,2024-03-15,2024-03-20,2024-06-15,3363930.259707174,4036716.311648608,0.0,Wind,Not Applicable,35.557364313096116,-98.00284791334215,Closed,Internal,Liability,1,3363930.259707174
CLM9638005,TR326443,2024-03-15,2024-03-20,2024-06-15,969473.8292621248,1163368.5951145499,0.0,Fire,Not Applicable,33.04192393950366,-71.18518721189702,Open,Internal,Auto Physical Damage,1,969473.8292621248
CLM2571827,TR326443,2024-03-15,2024-03-20,2024-06-15,4348891.29647241,5218669.555766892,0.0,Liability,Not Applicable,48.656511530064385,-68.38347549189953,Open,TPA,Liability,1,4348891.29647241
CLM3821893,TR326443,2024-03-15,2024-03-20,2024-06-15,1190693.409783836,1428832.091740603,0.0,Liability,Not Applicable,27.32486080937666,-77.94461246704441,Pending,Internal,Property,1,1190693.409783836
CLM5353633,TR326443,2024-03-15,2024-03-20,2024-06-15,2932260.1842272026,3518712.221072643,0.0,Flood,Not Applicable,36.14167878609378,-121.60490374414017,Closed,External,Liability,1,2932260.1842272026
CLM3648837,TR326443,2024-03-15,2024-03-20,2024-06-15,1127427.6542137233,1352913.1850564678,0.0,Earthquake,Not Applicable,31.52855988324928,-92.48330205193326,Closed,Internal,Property,1,1127427.6542137233
CLM7034395,TR326443,2024-03-15,2024-03-20,2024-06-15,3787892.1858226787,4545470.6229872145,0.0,Collision,Not Applicable,47.732894850426334,-66.47605113326185,Pending,Internal,Liability,1,3787892.1858226787
CLM1108770,TR326443,2024-03-15,2024-03-20,2024-06-15,610478.962987581,732574.7555850972,0.0,Theft,Not Applicable,43.7402450571835,-69.18223348353916,Open,Internal,Auto Physical Damage,1,610478.962987581
CLM2757776,TR326443,2024-03-15,2024-03-20,2024-06-15,4034264.1468523475,4841116.976222817,0.0,Liability,Not Applicable,42.21922911834106,-116.5599337650586,Pending,Internal,Liability,1,4034264.1468523475
CLM7899055,TR149970,2024-03-15,2024-03-20,2024-06-15,2918930.5834677718,3502716.700161326,0.0,Wind,Not Applicable,40.765584373351615,-71.89979939107121,Open,External,Auto Physical Damage,1,2918930.5834677718
CLM5883774,TR149970,2024-03-15,2024-03-20,2024-06-15,2429165.574424517,2914998.68930942,0.0,Liability,Not Applicable,32.36258548118784,-84.15108279695937,Pending,TPA,Auto Physical Damage,1,2429165.574424517
CLM9606346,TR149970,2024-03-15,2024-03-20,2024-06-15,1506190.8718735818,1807429.0462482981,0.0,Earthquake,Not Applicable,43.446136588355245,-78.32624843858252,Pending,TPA,Property,1,1506190.8718735818
CLM7037290,TR149970,2024-03-15,2024-03-20,2024-06-15,4788779.389169784,5746535.267003741,0.0,Earthquake,Not Applicable,26.496261489379933,-95.098044805408,Closed,TPA,Auto Physical Damage,1,4788779.389169784
CLM3223016,TR149970,2024-03-15,2024-03-20,2024-06-15,4830245.029229125,5796294.03507495,0.0,Liability,Not Applicable,39.19775556991152,-72.80113522433629,Pending,Internal,Liability,1,4830245.029229125
CLM5515993,TR149970,2024-03-15,2024-03-20,2024-06-15,3512202.9861508776,4214643.583381053,0.0,Fire,Not Applicable,43.9377234380971,-104.3526761915863,Open,TPA,Property,1,3512202.9861508776
CLM1100124,TR149970,2024-03-15,2024-03-20,2024-06-15,316706.147625538,380047.3771506456,0.0,Collision,Not Applicable,37.204745119197696,-92.03789374262077,Open,TPA,Property,1,316706.147625538
CLM8857204,TR149970,2024-03-15,2024-03-20,2024-06-15,1535268.3414109433,1842322.009693132,0.0,Theft,Not Applicable,39.44272651891983,-123.78110703729351,Open,Internal,Auto Physical Damage,1,1535268.3414109433
CLM5492359,TR149970,2024-03-15,2024-03-20,2024-06-15,3229422.2202506815,3875306.6643008175,0.0,Theft,Not Applicable,38.576602921116276,-98.7534438894794,Open,TPA,Property,1,3229422.2202506815
CLM2618706,TR149970,2024-03-15,2024-03-20,2024-06-15,389440.14004904934,467328.1680588592,0.0,Liability,Not Applicable,25.63883559093639,-67.34099007203346,Pending,TPA,Property,1,389440.14004904934
CLM6748181,TR149970,2024-03-15,2024-03-20,2024-06-15,4776421.968795701,5731706.362554841,0.0,Fire,Not Applicable,43.87964821139755,-110.96256129338803,Open,External,Auto Physical Damage,1,4776421.968795701
CLM5660421,TR409684,2024-03-15,2024-03-20,2024-06-15,4385766.66900115,5262920.00280138,0.0,Wind,Not Applicable,46.52813695419496,-123.4651601397851,Closed,Internal,Liability,1,4385766.66900115
CLM4346467,TR409684,2024-03-15,2024-03-20,2024-06-15,1398739.405626412,1678487.2867516943,0.0,Flood,Not Applicable,29.062798055664384,-105.59619546616307,Closed,Internal,Liability,1,1398739.405626412
CLM8459933,TR409684,2024-03-15,2024-03-20,2024-06-15,2179736.4358403576,2615683.723008429,0.0,Earthquake,Not Applicable,34.257692953790446,-113.80954030003308,Open,External,Auto Physical Damage,1,2179736.4358403576
CLM7029695,TR409684,2024-03-15,2024-03-20,2024-06-15,2641912.4416104807,3170294.9299325766,0.0,Flood,Not Applicable,41.342452430236015,-86.8762694441736,Closed,Internal,Liability,1,2641912.4416104807
CLM1077497,TR409684,2024-03-15,2024-03-20,2024-06-15,106191.93516369651,127430.32219643581,0.0,Collision,Not Applicable,42.97508696469932,-76.29298179651926,Closed,Internal,Auto Physical Damage,1,106191.93516369651
CLM6424697,TR409684,2024-03-15,2024-03-20,2024-06-15,1862575.8528716816,2235091.023446018,0.0,Collision,Not Applicable,43.65555567878913,-98.96975149550698,Open,External,Property,1,1862575.8528716816
CLM9952706,TR409684,2024-03-15,2024-03-20,2024-06-15,4962380.026669129,5954856.032002955,0.0,Wind,Not Applicable,45.14868221470462,-113.94472817356356,Closed,TPA,Auto Physical Damage,1,4962380.026669129
CLM2159525,TR409684,2024-03-15,2024-03-20,2024-06-15,2996516.151644875,3595819.3819738496,0.0,Fire,Not Applicable,36.20735880677547,-97.06110359698931,Pending,TPA,Liability,1,2996516.151644875
CLM3113991,TR409684,2024-03-15,2024-03-20,2024-06-15,2735854.245204855,3283025.0942458264,0.0,Wind,Not Applicable,38.145858265999294,-66.01801909919726,Pending,External,Property,1,2735854.245204855
CLM4476159,TR409684,2024-03-15,2024-03-20,2024-06-15,854485.8489070599,1025383.0186884718,0.0,Collision,Not Applicable,26.343245989479893,-75.68882185956504,Closed,External,Property,1,854485.8489070599
CLM9012076,TR409684,2024-03-15,2024-03-20,2024-06-15,2560516.1697801603,3072619.4037361923,0.0,Flood,Not Applicable,38.21019890103061,-122.88816059188208,Pending,TPA,Liability,1,2560516.1697801603
CLM5137594,TR409684,2024-03-15,2024-03-20,2024-06-15,2517800.180838886,3021360.2170066633,0.0,Collision,Not Applicable,39.35033129780794,-100.74018687567373,Open,External,Auto Physical Damage,1,2517800.180838886
CLM6117342,TR409684,2024-03-15,2024-03-20,2024-06-15,4707633.754168977,5649160.505002772,0.0,Earthquake,Not Applicable,42.273605786507716,-70.7328299942645,Closed,Internal,Property,1,4707633.754168977
CLM6918715,TR409684,2024-03-15,2024-03-20,2024-06-15,4773569.588026879,5728283.505632255,0.0,Fire,Not Applicable,35.19704137091332,-107.9800263909334,Closed,Internal,Property,1,4773569.588026879
CLM7195659,TR685155,2024-03-15,2024-03-20,2024-06-15,2814911.415668011,3377893.6988016134,0.0,Earthquake,Not Applicable,43.961880306463385,-95.83023168234004,Open,External,Auto Physical Damage,1,2814911.415668011
CLM5093925,TR685155,2024-03-15,2024-03-20,2024-06-15,2074825.7842126936,2489790.941055232,0.0,Fire,Not Applicable,43.62030048910309,-101.7054243275926,Closed,External,Liability,1,2074825.7842126936
CLM3603065,TR685155,2024-03-15,2024-03-20,2024-06-15,2501107.0847799075,3001328.501735889,0.0,Earthquake,Not Applicable,36.04013326497481,-124.48828503849121,Closed,Internal,Auto Physical Damage,1,2501107.0847799075
CLM6283459,TR685155,2024-03-15,2024-03-20,2024-06-15,1900155.8951926162,2280187.0742311394,0.0,Flood,Not Applicable,39.68944465838851,-79.2902283362714,Open,External,Liability,1,1900155.8951926162
CLM4347969,TR685155,2024-03-15,2024-03-20,2024-06-15,2760244.934971828,3312293.9219661937,0.0,Liability,Not Applicable,30.973997367834365,-100.24268803903476,Open,External,Auto Physical Damage,1,2760244.934971828
